,Fiability
26264-03menzel.jpg,0.28751818748700897
05580-430zenob.jpg,0.7711494491789649
40823-youngwo1.jpg,0.66472666805238
10118-23virgin.jpg,0.9413843275826231
03433-04garden.jpg,0.5178757015173561
08101-ferdinan.jpg,0.9882041155684889
08151-innocent.jpg,0.5065994595718146
36465-tobias.jpg,0.9339014757846602
04130-bend.jpg,0.8597484930367907
11163-1870s_63.jpg,1.0
10065-3omphale.jpg,0.8136042402826855
12374-cowsheep.jpg,0.7686551652463105
00616-06julian.jpg,0.7135210974849304
24977-castell1.jpg,0.7733319476200374
24904-christ2.jpg,0.73955518603201
07091-adormagi.jpg,0.5368946165038453
26231-1predel4.jpg,0.8897838287258366
15641-painter.jpg,0.4195593431718977
13074-nude_mod.jpg,0.2882976512159634
12089-drummer.jpg,0.3237372687590937
28610-2pourvi1.jpg,0.9987528580336729
42871-7dresde.jpg,0.6649345250467678
09672-2venere2.jpg,0.9645084182082727
37365-louveci2.jpg,0.9843587611723135
00963-04lament.jpg,0.9031386406152567
09503-baptism.jpg,0.7958844315111203
25961-virgin_c.jpg,0.9612346705466639
07936-assumpt.jpg,0.9702244855539389
24305-08marko.jpg,0.5855851174392018
32859-parnass.jpg,0.9638328829765122
18253-0701grec.jpg,0.999948035751403
25102-4lamenta.jpg,0.45136146331324045
23803-2spanis6.jpg,0.8402618998129288
24379-bard.jpg,0.24272500519642481
04476-womanveg.jpg,0.7891290791935148
11483-port_lad.jpg,0.36281438370401164
04134-damsquar.jpg,0.983527333194762
24365-osteria.jpg,0.700530035335689
40240-rovere_5.jpg,0.8185928081479942
22344-4elemen2.jpg,0.7745790895863646
32115-it_lands.jpg,0.8619829557264602
04073-praying.jpg,0.9965183953440033
18778-guard401.jpg,0.5141862398669715
36589-salver1.jpg,0.9766680523799626
09603-francesc.jpg,0.9221055913531491
42946-3ceilin1.jpg,0.3207753065890667
16394-chris22.jpg,0.7311889420078985
23103-01crucif.jpg,0.8665558096029932
36846-annuncia.jpg,0.5250987320723342
31058-1miser05.jpg,0.9408646850966536
13936-judparis.jpg,0.914518811057992
31947-1poggio.jpg,0.8846393681147371
35719-view_haa.jpg,0.6911764705882353
15730-madonn_d.jpg,0.7417376844730825
18815-turkish1.jpg,0.8985138224901268
13712-1maddal2.jpg,0.797963001454999
35847-fishingb.jpg,0.9978694658075244
21483-eremiti2.jpg,0.6096445645395967
42250-0401vela.jpg,0.904073997090002
09488-gentlema.jpg,0.9644564539596757
32944-051portr.jpg,0.8259197672001664
10445-pieta.jpg,0.060694242361255424
37785-00view.jpg,0.4823841197256288
29465-int_goth.jpg,0.5295156932030762
43839-gamebird.jpg,0.928029515693203
38398-huntsman.jpg,0.9324984410725421
44076-01fillas2.jpg,0.04105175639160252
41951-extensiv.jpg,0.7867387237580544
08284-mocking.jpg,0.733527333194762
28499-early08.jpg,0.9408127208480566
29319-viewflor.jpg,0.9800457285387654
28796-remember.jpg,0.9539077114944918
03338-restflig.jpg,0.5656308459779671
01151-2portrai.jpg,0.9640407399709
21736-lady_red.jpg,0.914518811057992
36429-hunters2.jpg,0.8882768655165246
09586-duomo.jpg,0.9411245063396383
44290-tivoli.jpg,0.8883288297651216
44066-7lamenta.jpg,0.8091353149033464
17144-arles66.jpg,0.9971419663271669
13313-16rolin.jpg,0.7133652047391394
04140-haarlemm.jpg,0.5430783620868842
40376-miracle1.jpg,0.4143109540636042
34632-farnese2.jpg,0.7822178341301185
44237-dutchsqu.jpg,0.938682186655581
34150-cockburn.jpg,0.8797027644980253
17161-portra13.jpg,0.9787985865724381
25043-1table1.jpg,0.6176470588235294
31203-02bapti1.jpg,0.7647058823529411
44309-stpeter3.jpg,0.7638744543753897
37339-portia.jpg,0.9576491373934732
39878-allegory.jpg,0.8492517148202037
44577-portrai3.jpg,0.06770941592184576
42249-0317vela.jpg,0.9515173560590314
33580-121portr.jpg,0.2452192891290792
39305-07ceilin.jpg,0.8546040324256912
15019-marque02.jpg,0.9478798586572438
07798-064virgi.jpg,0.9292246934109333
32201-06joshua.jpg,0.8771045520681771
09482-foundry.jpg,0.6727291623363126
06516-01navalb.jpg,0.8644772396591145
38238-charity.jpg,0.7773851590106007
42912-3landsc.jpg,0.8910309706921637
08694-12self_p.jpg,0.8535127832051549
07193-canal309.jpg,0.8291415506131781
40923-14tripty.jpg,0.9478798586572438
03020-08pruden.jpg,0.7225109124922053
24600-st_john4.jpg,0.4132197048430679
18493-widow_pr.jpg,0.7849199750571607
23746-st_luke.jpg,0.9222095198503429
21417-canova.jpg,0.9876325088339223
05038-grevy.jpg,0.9518811057992101
08632-dalrympl.jpg,0.999896071502806
30408-pallas_a.jpg,0.9300561213884847
43008-03lynx1.jpg,0.9141030970692163
36012-orator09.jpg,0.8722718769486593
18095-5martyrd.jpg,0.9105175639160258
15313-port_wom.jpg,0.8297651215963417
22573-5vault.jpg,0.6305341924755767
40365-3clock2.jpg,0.7177302016212845
07632-84jupitx.jpg,0.8626065267096238
27194-rhenish.jpg,0.9882041155684889
14633-2north5.jpg,0.8581895655788817
13396-l1donor.jpg,0.5732695905217211
37903-doctor_v.jpg,0.8604759925171482
29820-stillife.jpg,0.9750571606734567
30954-alcestis.jpg,0.6253377676158802
07671-carlev14.jpg,0.9375389731864477
25181-virgin.jpg,0.8904073997090002
17812-716goya.jpg,0.9948035751403035
06634-landscax.jpg,0.9291207649137394
22303-ladysuit.jpg,0.8527333194762003
42360-winterla.jpg,0.9922573269590522
36459-jerome.jpg,0.681043442111827
44061-2lamenta.jpg,0.8229578050301393
29190-stillif5.jpg,0.965599667428809
31305-depositi.jpg,0.8164103097069216
06142-landstag.jpg,0.45094574932446474
34682-grif_01.jpg,0.6722614840989399
03168-fashion.jpg,0.8126169195593431
17907-farm_hay.jpg,0.8315838702972355
26053-14flore2.jpg,0.9548950322178341
21215-ruggiero.jpg,0.9781750155892746
14360-israelit.jpg,0.8344938682186656
26161-0341virg.jpg,0.9703803782997298
42121-05vecchi.jpg,0.774007482851798
15195-selfport.jpg,0.3256079817085845
14714-09fische.jpg,0.9964664310954063
32061-cremona.jpg,0.7789960507171066
17051-paris01.jpg,0.12362294741218038
03601-50betrot.jpg,0.8964872167948451
21300-04jerome.jpg,0.8705570567449594
19233-soldier.jpg,0.31344834753689466
08030-e_lady.jpg,0.9612866347952609
38846-3ignudo1.jpg,0.9008522136769902
13734-2scene.jpg,0.9147786323009769
22149-charles.jpg,0.2623155269174807
24273-life4.jpg,0.8351694034504261
23912-wed_cana.jpg,0.9291207649137394
40051-1redhea1.jpg,0.7243296611930992
11624-landsca3.jpg,0.9297963001454999
18944-03poly.jpg,0.9711078777800873
09207-stillif1.jpg,0.9352005819995843
05434-07rosega.jpg,0.9830076907087923
14435-202fried.jpg,0.9513094990646436
23589-portrai3.jpg,0.9991166077738516
40741-09icon.jpg,0.928133444190397
30238-08martyr.jpg,0.5627728123051341
14835-interior.jpg,0.11749116607773846
40134-port_wom.jpg,0.9533361047599251
03406-winter.jpg,0.04489711078777803
06758-portrai1.jpg,0.9732903762211599
43580-2fortun2.jpg,0.7735917688630223
44296-venice5.jpg,0.9646643109540636
23753-gothic_b.jpg,0.5217210559135315
12048-nocturn4.jpg,0.5005716067345667
41012-122portr.jpg,0.4075036374974018
25108-2portina.jpg,0.8222822697983787
23446-sforza2.jpg,0.9943358969029308
10186-4david.jpg,0.6649864892953647
34913-05catala.jpg,0.8223861982955727
13119-writer.jpg,0.27364373311161916
40119-embarcat.jpg,0.9323945125753481
14721-14sequei.jpg,0.9996882145084182
29698-shipping.jpg,0.9965183953440033
06271-pygmalio.jpg,0.8050821035127832
16536-standar2.jpg,0.9650280606942424
35455-02samson.jpg,0.8814175847017252
12024-exttooth.jpg,0.609384743296612
39509-24venier.jpg,0.9070879235086261
13662-stpeter.jpg,0.20032217834130117
41590-05adorat.jpg,0.8742465183953441
08965-stillif3.jpg,0.8687902722926626
30328-portrait.jpg,0.929692371648306
34694-prede_c2.jpg,0.7141966327166909
23238-predell4.jpg,0.9822282269798379
28485-winter2.jpg,0.9982332155477032
28409-kingdrin.jpg,0.9450737892330077
35553-04doria.jpg,0.5012471419663271
43779-14contra.jpg,0.9877884015797131
26316-1meszoly.jpg,0.8222303055497817
20069-07concer.jpg,0.917688630222407
22653-1virgin.jpg,0.9515693203076283
10487-achilles.jpg,0.9859176886302224
32110-olinda2.jpg,0.4488152151319892
39823-2rovere1.jpg,0.9770318021201413
20790-lazarus2.jpg,0.43166701309499067
21026-schout.jpg,0.9373830804406569
03877-165portr.jpg,0.929640407399709
10772-adorati1.jpg,0.8755456246102682
15817-greyhoun.jpg,0.996934109332779
29818-woodedla.jpg,0.9155061317813344
00329-allegory.jpg,0.5073789233007691
43873-demarees.jpg,0.9948035751403035
35376-12religi.jpg,0.8616711702348784
36555-altar2d.jpg,0.9687175223446269
03873-158portr.jpg,0.9168052379962586
34990-12nepi.jpg,0.7525982124298483
12099-vi_scene.jpg,0.9989607150280607
25969-04noport.jpg,0.9983371440448972
17069-paris19.jpg,0.580752442319684
18163-rebecca.jpg,0.2213157347744752
03148-szecheny.jpg,0.9980253585533153
20653-processi.jpg,0.9920494699646644
08449-holy_fam.jpg,0.9034504261068385
24029-5deathv2.jpg,0.41981916441488254
33239-mecklenb.jpg,0.9933485761795885
13908-heliodor.jpg,0.5106526709623779
18780-guard403.jpg,0.9974537518187487
18401-1901grec.jpg,0.8542402826855123
42597-19woman.jpg,0.4822282269798379
31899-v_faith.jpg,0.691748077322802
37389-villene2.jpg,0.8512783205154854
33326-stil_flo.jpg,0.1039804614425276
04020-cremona.jpg,0.8589170650592393
16122-chris05.jpg,0.2706298066929952
34152-dartmout.jpg,0.941592184577011
21849-sleeping.jpg,0.41259613385990435
21076-viewvilla.jpg,0.956661816670131
05466-42virgin.jpg,0.3753377676158802
37932-celbirth.jpg,0.6500727499480358
06991-07roof.jpg,0.9913739347329038
24428-1view.jpg,0.7799833714404489
17061-paris11.jpg,0.9957908958636458
19653-family.jpg,0.0031698191644148332
09447-equestri.jpg,0.9976616088131366
39564-04popeal.jpg,0.9318229058407815
42885-9lastsup.jpg,0.18551236749116606
23097-5tromp.jpg,0.8978382872583662
24826-kladsko.jpg,0.9942839326543338
23653-portal.jpg,0.9780191228434837
07334-noli_me.jpg,0.9440864685096654
19770-woodland.jpg,0.8555393889004365
44567-12monza.jpg,0.8373519018914987
42382-harbour.jpg,0.6943982540012472
07308-brigue.jpg,0.9786946580752443
00719-rome.jpg,0.9981292870505093
34640-ripetta.jpg,0.959519850342964
41331-043popol.jpg,0.9938162544169611
07882-3camerin.jpg,0.8214508418208273
08724-esther.jpg,0.9507378923300769
15871-psyche4.jpg,0.8752858033672833
32974-07sedia2.jpg,0.9769278736229474
16590-5pitti.jpg,0.9193514861775098
42424-12years.jpg,0.9636769902307213
10187-4david1.jpg,0.27982747869465807
17557-15portra.jpg,0.760340885470796
31060-1miser07.jpg,0.4280814799418
21958-2scapigl.jpg,0.8589170650592393
09532-triptyc2.jpg,0.9711078777800873
19050-pontaven.jpg,0.48300769070879235
03538-sketch13.jpg,0.9637809187279152
41446-13galati.jpg,0.19148825607981712
35463-02mythol.jpg,0.3118894200789857
14511-diptych.jpg,0.9901267927665766
35172-judith.jpg,0.5571606734566619
32887-2panel4.jpg,0.9915817917272917
25148-panel2.jpg,0.9234566618166702
17703-vertemnu.jpg,0.9797339430471835
12240-pre_v_9.jpg,0.7029203907711494
25941-1angel31.jpg,0.9013198919143629
10549-apollo3.jpg,0.7688630222406985
41455-fivemen.jpg,0.9716794845146539
37314-a_virgin.jpg,0.7131573477447516
08201-portyoun.jpg,0.5442215755560175
15955-0view1.jpg,0.8101745998752858
09565-corot161.jpg,0.640823113697776
34120-ananias.jpg,0.8808979422157556
38441-09szinye.jpg,0.8566826023695697
39188-barn_int.jpg,0.9915817917272917
33933-aholyfam.jpg,0.853304926210767
39293-2mark.jpg,0.7391394720432343
15280-109geric.jpg,0.9824880482228227
00281-madchild.jpg,0.9962066098524215
21146-monaster.jpg,0.8569943878611516
36432-landhunt.jpg,0.1752754105175639
15462-2sistin.jpg,0.9701725213053419
21866-henriett.jpg,0.9992725005196424
07907-butchers.jpg,0.7149241321970484
05795-figurela.jpg,0.9916337559758885
23094-3deposi.jpg,0.5114840989399294
16480-2madonna.jpg,0.6447723965911453
08808-wilderne.jpg,0.8092912076491374
26328-breakfes.jpg,0.9112970276449802
12066-taking.jpg,0.3030554978175015
30267-virgin_c.jpg,0.5431303263354812
35803-bouquet.jpg,0.6532425691124506
15558-4naming.jpg,0.6154645603824569
04730-portrai2.jpg,0.6049158179172729
23360-15lucy5.jpg,0.6974121804198712
28461-landgrot.jpg,0.8537206401995427
08775-annuncia.jpg,0.9778632300976928
07993-christse.jpg,0.7368530451049677
19465-stilflow.jpg,0.8041467470380378
06783-tavern1.jpg,0.9621700270214093
06163-06brocky.jpg,0.81729370193307
18760-guard302.jpg,0.9976096445645396
02897-s_xavier.jpg,0.8269590521721055
36733-triumph.jpg,0.4330180835585118
23333-01carry.jpg,0.6530866763666597
37901-doctor.jpg,0.9857098316358346
44512-landsc_p.jpg,0.8919663271669092
39825-3vasto.jpg,0.7357617958844316
33532-43portra.jpg,0.998389108293494
25959-noahark4.jpg,0.8504988567865308
27103-mother_c.jpg,0.47438162544169615
25958-noahark3.jpg,0.42210559135314907
04399-prophet3.jpg,0.24127000623570982
38922-04hagar.jpg,0.26948659322386204
39622-2ancona.jpg,0.524059447100395
05863-pearl3.jpg,0.7781126584909582
17200-olive02.jpg,0.97911037206402
38557-villag_f.jpg,0.7999376429016837
07210-canal413.jpg,0.9575971731448764
42936-1ceilin.jpg,0.691748077322802
18118-selfport.jpg,0.926522552483891
28476-temptati.jpg,0.8389108293494076
15554-3birth.jpg,0.8004053211390563
00018-abbati1.jpg,0.4333818332986905
44768-shepherd.jpg,0.3157347744751611
38351-ferdinan.jpg,0.29437746830180833
42537-viewhaar.jpg,0.892278112658491
44345-ladygroo.jpg,0.9972458948243609
25048-altar2.jpg,0.9286011224277697
19130-29noport.jpg,0.9299521928912908
13336-u1adam.jpg,0.2695385574724589
18464-cupide.jpg,0.6718457701101642
35808-flowers2.jpg,0.46435252546248185
40210-blodget.jpg,0.928133444190397
40136-cardplay.jpg,0.7354500103928497
18019-30old.jpg,0.8142797755144461
06323-09saulco.jpg,0.9844107254209105
16937-monfor.jpg,0.8956557888172937
23823-2manet02.jpg,0.7779567657451674
00449-youngwom.jpg,0.9323945125753481
20746-susanna.jpg,0.38053419247557685
44039-0john.jpg,0.910205778424444
10339-1couple5.jpg,0.8416649345250468
26725-lu12sal.jpg,0.559862814383704
05552-09youngw.jpg,0.9404489711078777
07131-ascensio.jpg,0.8589170650592393
24279-madsaint.jpg,0.7461546456038246
34189-jerom.jpg,0.9773955518603201
03562-husband.jpg,0.9611307420494699
13000-spinola.jpg,0.0603304926210767
39717-1dana_pr.jpg,0.9902307212637705
16878-lisbon.jpg,0.3265953024319268
04257-selfpor2.jpg,0.8709208064851383
35332-big_tree.jpg,0.7511951777177301
24489-04bardi.jpg,0.8104344211182706
11123-early14.jpg,0.9976616088131366
05595-08christ.jpg,0.6787570151735606
24475-giovena1.jpg,0.8436915402203284
34980-03formis.jpg,0.938474329661193
14921-3ponta03.jpg,0.8221263770525878
11648-2scene7.jpg,0.9876844730825193
10410-15woman.jpg,0.9380066514238204
40452-uhde5.jpg,0.9427873622947412
42943-2ceilin1.jpg,0.8157867387237581
00949-01jerome.jpg,0.9649241321970484
19650-nauplia.jpg,0.9453336104759925
30548-stillife.jpg,0.549418000415714
18345-1410grec.jpg,0.9392018291415506
08942-mars_ign.jpg,0.8215028060694243
43771-08cythe2.jpg,0.9570775306589067
22131-annuncia.jpg,0.9449698607358138
25133-virgin3s.jpg,0.7701621284556226
19100-12coupl.jpg,0.7753065890667221
33898-13noremb.jpg,0.9256911245063396
28449-panorami.jpg,0.9936603616711702
43402-formosa3.jpg,0.5071191020577843
20131-cradle.jpg,0.9516732488048223
43073-stilte.jpg,0.959571814591561
13559-2west1.jpg,0.8879131157763459
44771-still_li.jpg,0.7541571398877572
41383-08scene3.jpg,0.45577842444398253
37965-v_riot.jpg,0.9541155684888797
39810-08anselm.jpg,0.7351382249012679
28497-early06.jpg,0.944710039492829
43733-pastoral.jpg,0.6260652670962378
09800-portlady.jpg,0.9345250467678238
15953-00view1.jpg,0.6020577842444399
05597-10transf.jpg,0.42361255456246105
07440-noli_me.jpg,0.8344938682186656
15211-felicity.jpg,0.6923716483059654
30099-esther.jpg,0.6771980877156516
01118-madchild.jpg,0.9995323217626273
24812-werl_l.jpg,0.9502702140927042
17194-cypres05.jpg,0.013406776138016996
16587-2pitti.jpg,0.7920910413635419
00447-seiler.jpg,0.9764082311369777
10454-bookshel.jpg,0.08802743712325922
32973-07sedia1.jpg,0.8435356474745375
21201-resurrec.jpg,0.3133444190397007
13337-u1adam1.jpg,0.0800249428393266
21835-mazzini.jpg,0.9593639575971732
35283-2queen.jpg,0.9931407191852006
10120-11jerome.jpg,0.5816877987944294
30362-polypti6.jpg,0.8246206609852421
35589-07furcoa.jpg,0.1589586364581168
25855-05mednya.jpg,0.8789752650176679
09372-jordan.jpg,0.9429432550405321
10455-deathjos.jpg,0.17075452088962795
35747-winterla.jpg,0.9962585741010185
24947-borgo1.jpg,0.815890667220952
44153-landscap.jpg,0.8868738308044066
12200-maest_02.jpg,0.9097900644356682
18714-1ospeda6.jpg,0.9871648305965496
39871-holyfami.jpg,0.28814175847017254
30861-key.jpg,0.9997921430056121
03760-027pieta.jpg,0.5835585117439201
23735-volkov.jpg,0.9989087507794637
40364-3clock1.jpg,0.6441488256079817
33634-20sp1661.jpg,0.87876740802328
44741-fourelem.jpg,0.9844107254209105
08108-driving.jpg,1.0
35146-crossing.jpg,0.7158594886717938
41437-04galati.jpg,0.4582727083766369
06802-madonna.jpg,0.9845146539181043
41392-11cruciy.jpg,0.7871024734982333
43673-battle.jpg,0.9922053627104552
10982-206david.jpg,0.9546352109748493
30233-04prodi2.jpg,0.6130742049469965
36977-trompe.jpg,0.5890667220951985
10678-nativity.jpg,0.8893161504884639
20986-jacobdre.jpg,0.05726460195385574
07605-62behead.jpg,0.33683225940552897
32466-nativity.jpg,0.8723758054458532
03881-168frag2.jpg,0.9405009353564747
38304-sin.jpg,0.200633963832883
30654-allegor.jpg,0.9414362918312201
34992-14clemen.jpg,0.9928289336936188
21717-smokers.jpg,0.3557472458948243
03075-1illasi2.jpg,0.6562564955310746
07208-canal411.jpg,0.9706401995427146
36793-maximili.jpg,0.9698607358137601
40043-cabare09.jpg,0.9621700270214093
17568-26portra.jpg,0.9901267927665766
09608-madglory.jpg,0.8100187071294949
05707-twohounds.jpg,0.47775930160049884
35827-river_l1.jpg,0.8928497193930576
24173-adoratio.jpg,0.7905321139056329
24774-1lady.jpg,0.6628039908542922
21872-stgeorge.jpg,0.5720744128039909
35102-democrix.jpg,0.025930160049885687
20918-lake_geo.jpg,0.6307940137185617
06237-z_pope2.jpg,0.9997401787570152
34294-sabine1.jpg,0.9460611099563501
03518-selfport.jpg,0.9928808979422158
21423-billiard.jpg,0.9943358969029308
13851-magi.jpg,0.7075452088962794
30996-dominic.jpg,0.8613593847432967
42643-33faith0.jpg,0.6743400540428186
40416-2upper1.jpg,0.9947516108917065
43422-fenelon.jpg,0.9590521721055913
32207-12flora.jpg,0.9687175223446269
42752-1jairus.jpg,0.8535127832051549
14035-1stephen.jpg,0.8120972770733735
09805-venus.jpg,0.7266680523799626
29699-shippinx.jpg,0.9757846601538142
30165-parrots.jpg,0.9257950530035336
43086-admirals.jpg,0.9966742880897942
17115-3arles29.jpg,0.9998441072542091
20682-02jongk.jpg,0.943255040532114
17163-portra15.jpg,0.020421949698607333
33403-04passio.jpg,0.6715339846185824
40921-12sibyl.jpg,0.7546767823737268
09243-holy_fam.jpg,0.7174703803782998
40172-sebastia.jpg,0.2136250259821243
18533-februarz.jpg,0.9579609228850551
38076-landhunt.jpg,0.9862814383704012
38766-deesis5.jpg,0.8228538765329454
34719-magdalen.jpg,0.9130118478486802
32627-colonna.jpg,0.7363334026189982
16361-14figure.jpg,0.3894200789856579
14650-virgin_c.jpg,0.9891394720432343
09381-salisbu3.jpg,0.9939721471627521
39388-00view.jpg,0.9719912700062358
31106-2proce12.jpg,0.16488256079817087
00213-phaeton6.jpg,0.9289129079193514
18723-guard103.jpg,0.9866971523591769
09878-courb216.jpg,0.9531282477655373
17831-blac623.jpg,0.7420494699646643
41683-05altarp.jpg,0.9861775098732072
39009-24labia1.jpg,0.6203491997505717
03368-callsons.jpg,0.7580024942839326
35418-38religi.jpg,0.9812409062564955
36328-venus_ma.jpg,0.9909062564955311
10904-adoratio.jpg,0.9264186239866972
11057-kutuzova.jpg,0.9977135730617335
11209-1890s_04.jpg,0.992569112450634
19882-2gisze.jpg,0.94315111203492
12090-fortunet.jpg,0.9297963001454999
31912-virgin_c.jpg,0.9658075244231968
15197-stcather.jpg,0.9470484306796924
02935-bearing.jpg,0.6453959675743088
05023-henri_3.jpg,0.9005404281854085
31963-05visita.jpg,0.5526397838287258
06301-tavern.jpg,0.8262835169403451
39015-1hall3.jpg,0.9051652463105384
35690-grove.jpg,0.45099771357306173
35043-woodedla.jpg,0.08901475784660151
03988-bello216.jpg,0.9339534400332571
22192-portrai5.jpg,0.9848264394096862
39310-12ceilin.jpg,0.32534816046559967
22738-madonna.jpg,0.9968301808355852
14809-deadchri.jpg,0.7821139056329245
02964-sacred2.jpg,0.6672209519850343
25249-altar1.jpg,0.5839742257326959
32068-cremona7.jpg,0.8766368738308044
36447-rocky_la.jpg,0.9778632300976928
14724-willem3.jpg,0.39430471835377257
07595-56christ.jpg,0.3716483059654957
20544-nolime.jpg,0.9267823737268759
18231-0501grec.jpg,0.9121804198711286
40772-13icon.jpg,0.9513094990646436
39244-03camer1.jpg,0.4847744751610892
39943-1deesis2.jpg,0.619777593016005
07221-canal509.jpg,0.976044481396799
35753-3morning.jpg,0.5094574932446476
22966-33musicl.jpg,0.5071191020577843
10008-vault2.jpg,0.8381833298690501
21828-pauline1.jpg,0.9727187694865932
18894-righetti.jpg,0.7737476616088131
41511-cosimo2.jpg,0.9720432342548326
16774-5vault.jpg,0.42309291207649136
41106-08ursula.jpg,0.9816046559966742
